Linux 6.8.0-111-generic (intel-nuc) 	05/18/2026 	_x86_64_	(8 CPU)

10:43:58 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
10:47:05 PM     all     18.22      0.00     12.58      0.13      0.00     69.07
10:47:06 PM     all     17.87      0.00     11.57      0.26      0.00     70.31
10:47:07 PM     all     18.63      0.00     12.29      0.26      0.00     68.82
10:47:08 PM     all     19.59      0.00     12.04      0.26      0.00     68.12
10:47:09 PM     all     22.26      0.00     11.07      0.13      0.00     66.54
10:47:10 PM     all     18.87      0.00     12.71      0.26      0.00     68.16
10:47:11 PM     all     21.36      0.00     14.42      0.13      0.00     64.09
10:47:12 PM     all     20.71      0.00     14.42      0.13      0.00     64.74
10:47:13 PM     all     20.10      0.00     14.23      0.52      0.00     65.14
10:47:14 PM     all     18.92      0.00     11.70      0.13      0.00     69.25
10:47:15 PM     all     19.53      0.00     14.15      0.00      0.00     66.32
10:47:16 PM     all     18.53      0.00     12.67      0.13      0.00     68.67
10:47:17 PM     all     22.42      0.00     13.14      0.39      0.00     64.05
10:47:18 PM     all     20.69      0.00     13.53      0.00      0.00     65.78
10:47:19 PM     all     20.90      0.00     13.89      0.40      0.00     64.81
10:47:20 PM     all     20.29      0.00     12.65      0.00      0.00     67.06
10:47:21 PM     all     20.77      0.00     13.55      0.13      0.00     65.55
10:47:22 PM     all     21.20      0.00     13.03      0.51      0.00     65.26
10:47:23 PM     all     19.56      0.00     12.65      0.00      0.00     67.80
10:47:24 PM     all     22.05      0.00     12.58      0.00      0.00     65.37
10:47:25 PM     all     19.19      0.00     11.83      0.39      0.00     68.59
10:47:26 PM     all     17.45      0.00     12.89      0.27      0.00     69.40
10:47:27 PM     all     19.21      0.00     12.89      0.00      0.00     67.89
10:47:28 PM     all     22.87      0.00     12.07      0.51      0.00     64.55
10:47:29 PM     all     20.10      0.00     13.71      0.13      0.00     66.06
10:47:30 PM     all     22.12      0.00     14.01      0.13      0.00     63.74
10:47:31 PM     all     22.04      0.00     14.18      0.26      0.00     63.53
10:47:32 PM     all     21.99      0.00     13.91      0.13      0.00     63.97
10:47:33 PM     all     21.13      0.00     12.11      0.26      0.00     66.49
10:47:34 PM     all     20.61      0.00     13.70      0.00      0.00     65.69
10:47:35 PM     all     18.71      0.00     12.65      0.26      0.00     68.38
10:47:36 PM     all     20.18      0.00     13.24      0.26      0.00     66.32
10:47:37 PM     all     17.80      0.00     11.78      0.39      0.00     70.03
10:47:38 PM     all     19.45      0.00     11.96      0.13      0.00     68.46
10:47:39 PM     all     19.63      0.00     12.52      0.00      0.00     67.85
10:47:40 PM     all     19.62      0.00     12.31      0.38      0.00     67.69
10:47:41 PM     all     22.03      0.00     13.04      0.39      0.00     64.54
10:47:42 PM     all     19.59      0.00     12.24      0.26      0.00     67.91
10:47:43 PM     all     19.40      0.00     11.46      0.13      0.00     69.01
10:47:44 PM     all     17.97      0.00     12.37      0.26      0.00     69.40
10:47:45 PM     all     22.45      0.00     12.50      0.26      0.00     64.80
10:47:46 PM     all     21.21      0.00     15.02      0.13      0.00     63.64
10:47:47 PM     all     20.94      0.00     12.35      0.26      0.00     66.45
10:47:48 PM     all     19.13      0.00     12.14      0.13      0.00     68.60
10:47:49 PM     all     19.74      0.00     14.61      0.39      0.00     65.26
10:47:50 PM     all     19.92      0.00     11.74      0.13      0.00     68.21
10:47:51 PM     all     22.12      0.00     13.32      0.13      0.00     64.42
10:47:52 PM     all     20.92      0.00     12.37      0.26      0.00     66.45
10:47:53 PM     all     22.01      0.00     14.06      0.39      0.00     63.54
10:47:54 PM     all     20.10      0.00     12.58      0.13      0.00     67.19
10:47:55 PM     all     22.18      0.00     14.01      0.00      0.00     63.81
10:47:56 PM     all     20.52      0.00     13.73      0.26      0.00     65.49
10:47:57 PM     all     21.73      0.00     14.36      0.26      0.00     63.65
10:47:58 PM     all     20.81      0.00     13.22      0.26      0.00     65.71
10:47:59 PM     all     20.85      0.00     11.71      0.26      0.00     67.18
10:48:00 PM     all     21.61      0.00     12.89      0.13      0.00     65.36
10:48:01 PM     all     19.35      0.00     12.42      0.26      0.00     67.97
10:48:02 PM     all     21.36      0.00     11.97      0.26      0.00     66.41
10:48:03 PM     all     20.68      0.00     13.35      0.13      0.00     65.84
10:48:04 PM     all     20.65      0.00     12.99      0.26      0.00     66.10
10:48:05 PM     all     18.28      0.00     12.98      0.00      0.00     68.74
10:48:06 PM     all     19.12      0.00     12.97      0.27      0.00     67.65
10:48:07 PM     all     18.68      0.00     12.11      0.39      0.00     68.82
10:48:08 PM     all     21.19      0.00     12.27      0.39      0.00     66.15
10:48:09 PM     all     21.72      0.00     13.11      0.00      0.00     65.17
10:48:10 PM     all     23.09      0.00     14.41      0.13      0.00     62.37
10:48:11 PM     all     20.38      0.00     13.25      0.25      0.00     66.11
10:48:12 PM     all     22.77      0.00     13.32      0.26      0.00     63.65
10:48:13 PM     all     20.75      0.00     13.10      0.26      0.00     65.89
10:48:14 PM     all     20.29      0.00     12.52      0.26      0.00     66.93
10:48:15 PM     all     21.25      0.00     13.56      0.00      0.00     65.19
10:48:16 PM     all     20.70      0.00     12.50      0.26      0.00     66.54
10:48:17 PM     all     22.19      0.00     13.27      0.26      0.00     64.29
10:48:18 PM     all     21.89      0.00     11.53      0.26      0.00     66.32
10:48:19 PM     all     22.91      0.00     13.16      0.25      0.00     63.67
10:48:20 PM     all     21.06      0.00     13.38      0.13      0.00     65.43
10:48:21 PM     all     21.64      0.00     13.56      0.13      0.00     64.67
10:48:22 PM     all     19.42      0.00     12.73      0.13      0.00     67.72
10:48:23 PM     all     21.77      0.00     13.06      0.51      0.00     64.66
10:48:24 PM     all     21.57      0.00     12.84      0.00      0.00     65.60
10:48:25 PM     all     22.35      0.00     12.81      0.13      0.00     64.71
10:48:26 PM     all     19.22      0.00     11.63      0.52      0.00     68.63
10:48:27 PM     all     23.20      0.00     12.99      0.00      0.00     63.81
10:48:28 PM     all     21.83      0.00     14.09      0.25      0.00     63.83
10:48:29 PM     all     21.31      0.00     13.59      0.26      0.00     64.84
10:48:30 PM     all     19.97      0.00     11.23      0.26      0.00     68.54
10:48:31 PM     all     18.61      0.00     13.50      0.39      0.00     67.50
10:48:32 PM     all     20.26      0.00     15.13      0.00      0.00     64.61
10:48:33 PM     all     19.61      0.00     13.82      0.13      0.00     66.45
10:48:34 PM     all     20.21      0.00     12.61      0.26      0.00     66.92
10:48:35 PM     all     19.33      0.00     11.27      0.13      0.00     69.27
10:48:36 PM     all     21.09      0.00     11.85      0.13      0.00     66.93
10:48:37 PM     all     21.91      0.00     12.61      0.38      0.00     65.10
10:48:38 PM     all     22.65      0.00     13.36      0.25      0.00     63.74
10:48:39 PM     all     20.16      0.00     14.99      0.26      0.00     64.60
10:48:40 PM     all     21.57      0.00     12.71      0.00      0.00     65.73
10:48:41 PM     all     19.90      0.00     13.78      0.13      0.00     66.19
10:48:42 PM     all     21.09      0.00     11.90      0.26      0.00     66.75
10:48:43 PM     all     18.62      0.00     15.23      0.26      0.00     65.89
10:48:44 PM     all     18.15      0.00     15.93      0.13      0.00     65.80
10:48:45 PM     all     19.32      0.00     12.01      0.26      0.00     68.41
10:48:46 PM     all     21.90      0.00     15.57      0.13      0.00     62.41
10:48:47 PM     all     19.17      0.00     13.99      0.26      0.00     66.58
10:48:48 PM     all     22.29      0.00     13.02      0.26      0.00     64.43
10:48:49 PM     all     20.76      0.00     12.92      0.13      0.00     66.19
10:48:50 PM     all     18.95      0.00     12.16      0.13      0.00     68.76
10:48:51 PM     all     21.35      0.00     13.34      0.25      0.00     65.06
10:48:52 PM     all     19.82      0.00     12.65      0.26      0.00     67.28
10:48:53 PM     all     21.56      0.00     14.63      0.13      0.00     63.68
10:48:54 PM     all     18.96      0.00     18.83      0.38      0.00     61.83
10:48:55 PM     all     19.48      0.00     16.10      0.00      0.00     64.42
10:48:56 PM     all     20.86      0.00     12.26      0.13      0.00     66.75
10:48:57 PM     all     19.77      0.00     12.35      0.26      0.00     67.62
10:48:58 PM     all     20.61      0.00     12.09      0.25      0.00     67.05
10:48:59 PM     all     23.35      0.00     14.09      0.13      0.00     62.44
10:49:00 PM     all     20.21      0.00     13.30      0.26      0.00     66.23
10:49:01 PM     all     18.93      0.00     12.92      0.26      0.00     67.89
10:49:02 PM     all     19.56      0.00     12.91      0.26      0.00     67.28
10:49:03 PM     all     22.39      0.00     14.59      0.13      0.00     62.89
10:49:04 PM     all     19.03      0.00     17.66      0.25      0.00     63.06
10:49:05 PM     all     21.07      0.00     16.73      0.25      0.00     61.96
10:49:06 PM     all     20.77      0.00     13.49      0.26      0.00     65.48
10:49:07 PM     all     21.23      0.00     15.35      0.26      0.00     63.17
10:49:08 PM     all     20.68      0.00     12.48      0.13      0.00     66.71
10:49:09 PM     all     19.95      0.00     12.73      0.26      0.00     67.06
10:49:10 PM     all     20.55      0.00     13.87      0.13      0.00     65.45
10:49:11 PM     all     19.90      0.00     16.69      0.25      0.00     63.16
10:49:12 PM     all     21.47      0.00     12.34      0.26      0.00     65.94
10:49:13 PM     all     21.93      0.00     15.37      0.25      0.00     62.45
