pi5_total_cpu_v3

                                                                                                                                                                                                                          
Linux 6.8.0-1048-raspi (pi-desktop)     05/18/2026      _aarch64_       (4 CPU)

10:59:38 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:01:09 PM     all      6.92      0.00      4.62      0.00      0.00     88.46
11:01:10 PM     all     10.66      0.00      6.09      0.25      0.00     82.99
11:01:11 PM     all     15.27      0.00      7.63      0.00      0.00     77.10
11:01:12 PM     all     25.89      0.00      7.11      0.00      0.00     67.01
11:01:13 PM     all      4.76      0.00      5.26      0.00      0.00     89.97
11:01:14 PM     all      5.81      0.00      5.81      0.00      0.00     88.38
11:01:15 PM     all     34.25      0.00     12.25      0.00      0.00     53.50
11:01:16 PM     all      8.63      0.00      5.08      0.00      0.00     86.29
11:01:17 PM     all     11.11      0.00      6.31      0.00      0.00     82.58
11:01:18 PM     all     14.43      0.00      9.11      0.00      0.00     76.46
11:01:19 PM     all     16.84      0.00      6.63      0.00      0.00     76.53
11:01:20 PM     all      9.77      0.00      6.68      3.34      0.00     80.21
11:01:21 PM     all      9.23      0.00      7.18      0.00      0.00     83.59
11:01:22 PM     all     32.48      0.00      8.44      0.00      0.00     59.08
11:01:23 PM     all      4.63      0.00      4.88      0.00      0.00     90.49
11:01:24 PM     all      2.31      0.00      5.13      0.00      0.00     92.56
11:01:25 PM     all     30.26      0.00     10.77      0.00      0.00     58.97
11:01:26 PM     all     12.63      0.00      5.41      1.29      0.00     80.67
11:01:27 PM     all     10.54      0.00      5.14      0.00      0.00     84.32
11:01:28 PM     all      9.92      0.00      7.63      0.00      0.00     82.44
11:01:29 PM     all     23.10      0.00      7.61      0.00      0.00     69.29
11:01:30 PM     all     10.91      0.00      6.09      0.00      0.00     82.99
11:01:31 PM     all      5.06      0.00      7.09      0.00      0.00     87.85
11:01:32 PM     all     32.67      0.00     10.97      0.00      0.00     56.36
11:01:33 PM     all      9.21      0.00      5.37      0.00      0.00     85.42
11:01:34 PM     all      4.02      0.00      4.77      0.00      0.00     91.21
11:01:35 PM     all     23.93      0.00      9.82      0.00      0.00     66.25
11:01:36 PM     all     18.99      0.00      7.09      2.53      0.00     71.39
11:01:37 PM     all     11.42      0.00      5.84      0.00      0.00     82.74
11:01:38 PM     all      4.37      0.00      5.66      0.00      0.00     89.97
11:01:39 PM     all     23.02      0.00      8.95      0.00      0.00     68.03
11:01:40 PM     all     13.78      0.00      6.63      0.00      0.00     79.59
11:01:41 PM     all      2.56      0.00      4.62      0.00      0.00     92.82
11:01:42 PM     all     22.37      0.00      9.25      1.29      0.00     67.10
