platform,run_key,run_label,elapsed_sec,cpu_active_percent,cpu_user_percent,cpu_system_percent,cpu_iowait_percent,source_file
pi5,v2,Version 2,277.0,4.880,2.060,2.830,0.000,pi5_ v2_ total_cpu.txt
pi5,v2,Version 2,278.0,10.430,4.830,5.600,0.000,pi5_ v2_ total_cpu.txt
pi5,v2,Version 2,279.0,35.970,26.530,9.440,0.000,pi5_ v2_ total_cpu.txt
pi5,v2,Version 2,280.0,16.240,10.660,5.580,0.000,pi5_ v2_ total_cpu.txt
pi5,v2,Version 2,281.0,14.140,9.770,4.370,0.000,pi5_ v2_ total_cpu.txt
pi5,v2,Version 2,282.0,16.330,9.690,6.630,0.000,pi5_ v2_ total_cpu.txt
pi5,v2,Version 2,283.0,33.670,23.040,8.610,2.030,pi5_ v2_ total_cpu.txt
pi5,v2,Version 2,284.0,11.390,6.330,5.060,0.000,pi5_ v2_ total_cpu.txt
pi5,v2,Version 2,285.0,10.150,5.080,5.080,0.000,pi5_ v2_ total_cpu.txt
pi5,v2,Version 2,286.0,43.500,33.250,10.250,0.000,pi5_ v2_ total_cpu.txt
pi5,v2,Version 2,287.0,11.870,6.570,5.300,0.000,pi5_ v2_ total_cpu.txt
pi5,v2,Version 2,288.0,11.060,6.030,5.030,0.000,pi5_ v2_ total_cpu.txt
pi5,v2,Version 2,289.0,27.740,20.100,7.630,0.000,pi5_ v2_ total_cpu.txt
pi5,v2,Version 2,290.0,21.520,15.950,5.570,0.000,pi5_ v2_ total_cpu.txt
pi5,v2,Version 2,291.0,15.740,10.660,5.080,0.000,pi5_ v2_ total_cpu.txt
pi5,v2,Version 2,292.0,16.200,9.370,6.840,0.000,pi5_ v2_ total_cpu.txt
pi5,v2,Version 2,293.0,31.380,23.720,7.650,0.000,pi5_ v2_ total_cpu.txt
pi5,v2,Version 2,294.0,16.710,7.590,6.080,3.040,pi5_ v2_ total_cpu.txt
pi5,v2,Version 2,295.0,7.120,2.800,4.330,0.000,pi5_ v2_ total_cpu.txt
pi5,v2,Version 2,296.0,41.280,31.030,10.260,0.000,pi5_ v2_ total_cpu.txt
pi5,v2,Version 2,297.0,17.560,12.720,4.830,0.000,pi5_ v2_ total_cpu.txt
pi5,v2,Version 2,298.0,10.260,5.640,4.620,0.000,pi5_ v2_ total_cpu.txt
pi5,v2,Version 2,299.0,22.390,14.500,6.870,1.020,pi5_ v2_ total_cpu.txt
pi5,v2,Version 2,300.0,26.920,20.770,6.150,0.000,pi5_ v2_ total_cpu.txt
pi5,v2,Version 2,301.0,15.310,9.950,5.360,0.000,pi5_ v2_ total_cpu.txt
pi5,v2,Version 2,302.0,9.440,4.590,4.850,0.000,pi5_ v2_ total_cpu.txt
pi5,v2,Version 2,303.0,35.280,26.650,8.630,0.000,pi5_ v2_ total_cpu.txt
pi5,v2,Version 2,304.0,21.800,13.280,6.270,2.260,pi5_ v2_ total_cpu.txt
pi5,v2,Version 2,305.0,6.620,2.290,4.330,0.000,pi5_ v2_ total_cpu.txt
pi5,v2,Version 2,306.0,35.410,24.690,10.470,0.250,pi5_ v2_ total_cpu.txt
pi5,v2,Version 2,307.0,24.630,17.910,6.720,0.000,pi5_ v2_ total_cpu.txt
pi5,v2,Version 2,308.0,9.870,5.320,4.560,0.000,pi5_ v2_ total_cpu.txt
pi5,v2,Version 2,309.0,16.880,10.080,6.800,0.000,pi5_ v2_ total_cpu.txt
pi5,v2,Version 2,310.0,31.060,22.980,8.080,0.000,pi5_ v2_ total_cpu.txt
pi5,v2,Version 2,311.0,20.610,12.980,6.620,1.020,pi5_ v2_ total_cpu.txt
pi5,v2,Version 2,312.0,6.380,2.550,3.830,0.000,pi5_ v2_ total_cpu.txt
pi5,v2,Version 2,313.0,25.770,18.110,7.650,0.000,pi5_ v2_ total_cpu.txt
pi5,v2,Version 2,314.0,31.040,24.170,6.870,0.000,pi5_ v2_ total_cpu.txt
pi5,v2,Version 2,315.0,6.380,2.300,4.080,0.000,pi5_ v2_ total_cpu.txt
pi5,v2,Version 2,316.0,22.530,15.440,7.090,0.000,pi5_ v2_ total_cpu.txt
pi5,v2,Version 2,317.0,30.530,23.160,7.380,0.000,pi5_ v2_ total_cpu.txt
pi5,v2,Version 2,318.0,9.210,4.860,4.350,0.000,pi5_ v2_ total_cpu.txt
pi5,v2,Version 2,319.0,10.490,6.650,3.840,0.000,pi5_ v2_ total_cpu.txt
pi5,v2,Version 2,320.0,28.900,20.200,8.700,0.000,pi5_ v2_ total_cpu.txt
pi5,v2,Version 2,321.0,24.560,18.050,6.020,0.500,pi5_ v2_ total_cpu.txt
pi5,v2,Version 2,322.0,5.880,2.050,3.840,0.000,pi5_ v2_ total_cpu.txt
