platform,run_key,run_label,elapsed_sec,cpu_active_percent,cpu_user_percent,cpu_system_percent,cpu_iowait_percent,source_file
nuc,v1,Version 1,289.0,35.570,22.290,13.020,0.260,nuc_v1_total_cpu.txt
nuc,v1,Version 1,290.0,33.810,20.760,12.920,0.130,nuc_v1_total_cpu.txt
nuc,v1,Version 1,291.0,31.240,18.950,12.160,0.130,nuc_v1_total_cpu.txt
nuc,v1,Version 1,292.0,34.940,21.350,13.340,0.250,nuc_v1_total_cpu.txt
nuc,v1,Version 1,293.0,32.720,19.820,12.650,0.260,nuc_v1_total_cpu.txt
nuc,v1,Version 1,294.0,36.320,21.560,14.630,0.130,nuc_v1_total_cpu.txt
nuc,v1,Version 1,295.0,38.170,18.960,18.830,0.380,nuc_v1_total_cpu.txt
nuc,v1,Version 1,296.0,35.580,19.480,16.100,0.000,nuc_v1_total_cpu.txt
nuc,v1,Version 1,297.0,33.250,20.860,12.260,0.130,nuc_v1_total_cpu.txt
nuc,v1,Version 1,298.0,32.380,19.770,12.350,0.260,nuc_v1_total_cpu.txt
nuc,v1,Version 1,299.0,32.950,20.610,12.090,0.250,nuc_v1_total_cpu.txt
nuc,v1,Version 1,300.0,37.560,23.350,14.090,0.130,nuc_v1_total_cpu.txt
nuc,v1,Version 1,301.0,33.770,20.210,13.300,0.260,nuc_v1_total_cpu.txt
nuc,v1,Version 1,302.0,32.110,18.930,12.920,0.260,nuc_v1_total_cpu.txt
nuc,v1,Version 1,303.0,32.720,19.560,12.910,0.260,nuc_v1_total_cpu.txt
nuc,v1,Version 1,304.0,37.110,22.390,14.590,0.130,nuc_v1_total_cpu.txt
nuc,v1,Version 1,305.0,36.940,19.030,17.660,0.250,nuc_v1_total_cpu.txt
nuc,v1,Version 1,306.0,38.040,21.070,16.730,0.250,nuc_v1_total_cpu.txt
nuc,v1,Version 1,307.0,34.520,20.770,13.490,0.260,nuc_v1_total_cpu.txt
nuc,v1,Version 1,308.0,36.830,21.230,15.350,0.260,nuc_v1_total_cpu.txt
nuc,v1,Version 1,309.0,33.290,20.680,12.480,0.130,nuc_v1_total_cpu.txt
nuc,v1,Version 1,310.0,32.940,19.950,12.730,0.260,nuc_v1_total_cpu.txt
nuc,v1,Version 1,311.0,34.550,20.550,13.870,0.130,nuc_v1_total_cpu.txt
nuc,v1,Version 1,312.0,36.840,19.900,16.690,0.250,nuc_v1_total_cpu.txt
nuc,v1,Version 1,313.0,34.060,21.470,12.340,0.260,nuc_v1_total_cpu.txt
nuc,v1,Version 1,314.0,37.550,21.930,15.370,0.250,nuc_v1_total_cpu.txt
nuc,v1,Version 1,315.0,35.440,21.650,13.660,0.130,nuc_v1_total_cpu.txt
nuc,v1,Version 1,316.0,31.350,18.920,12.430,0.000,nuc_v1_total_cpu.txt
nuc,v1,Version 1,317.0,36.440,21.690,14.380,0.380,nuc_v1_total_cpu.txt
nuc,v1,Version 1,318.0,33.960,19.670,14.040,0.250,nuc_v1_total_cpu.txt
nuc,v1,Version 1,319.0,38.340,22.930,15.290,0.130,nuc_v1_total_cpu.txt
nuc,v1,Version 1,320.0,34.820,20.680,13.740,0.390,nuc_v1_total_cpu.txt
nuc,v1,Version 1,321.0,33.980,21.450,12.270,0.260,nuc_v1_total_cpu.txt
nuc,v1,Version 1,322.0,32.860,20.310,12.420,0.130,nuc_v1_total_cpu.txt
nuc,v1,Version 1,323.0,39.290,22.780,16.500,0.000,nuc_v1_total_cpu.txt
nuc,v1,Version 1,324.0,33.200,19.580,13.360,0.260,nuc_v1_total_cpu.txt
nuc,v1,Version 1,325.0,40.320,23.100,16.850,0.370,nuc_v1_total_cpu.txt
nuc,v1,Version 1,326.0,38.750,23.510,14.740,0.510,nuc_v1_total_cpu.txt
nuc,v1,Version 1,327.0,32.040,19.330,12.580,0.130,nuc_v1_total_cpu.txt
nuc,v1,Version 1,328.0,34.220,21.550,12.290,0.380,nuc_v1_total_cpu.txt
nuc,v1,Version 1,329.0,30.140,18.240,11.510,0.390,nuc_v1_total_cpu.txt
