platform,run_key,run_label,elapsed_sec,cpu_active_percent,cpu_user_percent,cpu_system_percent,cpu_iowait_percent,source_file
nuc,v3,Version 3,289.0,56.260,35.900,20.350,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,290.0,54.490,33.080,21.410,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,291.0,53.550,33.290,20.130,0.130,nuc_v3_total_cpu.txt
nuc,v3,Version 3,292.0,52.560,31.670,20.760,0.130,nuc_v3_total_cpu.txt
nuc,v3,Version 3,293.0,54.750,34.590,20.030,0.130,nuc_v3_total_cpu.txt
nuc,v3,Version 3,294.0,53.540,32.560,20.980,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,295.0,53.390,33.590,19.660,0.130,nuc_v3_total_cpu.txt
nuc,v3,Version 3,296.0,51.750,32.430,19.200,0.130,nuc_v3_total_cpu.txt
nuc,v3,Version 3,297.0,52.800,32.590,20.210,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,298.0,50.860,30.960,19.890,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,299.0,54.290,34.210,20.080,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,300.0,51.160,32.520,18.640,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,301.0,53.410,34.230,18.920,0.260,nuc_v3_total_cpu.txt
nuc,v3,Version 3,302.0,54.910,33.290,21.350,0.270,nuc_v3_total_cpu.txt
nuc,v3,Version 3,303.0,48.750,29.170,19.580,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,304.0,53.320,34.250,18.950,0.130,nuc_v3_total_cpu.txt
nuc,v3,Version 3,305.0,52.320,33.250,19.070,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,306.0,53.340,33.030,20.180,0.130,nuc_v3_total_cpu.txt
nuc,v3,Version 3,307.0,53.380,32.080,21.300,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,308.0,56.490,35.710,20.780,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,309.0,52.710,32.100,20.480,0.130,nuc_v3_total_cpu.txt
nuc,v3,Version 3,310.0,54.040,32.940,21.090,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,311.0,53.800,33.330,20.460,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,312.0,52.250,31.430,20.690,0.130,nuc_v3_total_cpu.txt
nuc,v3,Version 3,313.0,54.130,33.930,20.200,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,314.0,52.280,31.810,20.470,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,315.0,54.300,33.330,20.700,0.260,nuc_v3_total_cpu.txt
nuc,v3,Version 3,316.0,53.690,34.410,19.280,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,317.0,51.650,31.310,20.210,0.130,nuc_v3_total_cpu.txt
nuc,v3,Version 3,318.0,51.450,31.530,19.660,0.260,nuc_v3_total_cpu.txt
nuc,v3,Version 3,319.0,56.490,35.390,21.100,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,320.0,52.670,32.860,19.820,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,321.0,52.340,32.420,19.920,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,322.0,53.090,32.190,20.890,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,323.0,54.930,35.080,19.850,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,324.0,53.410,32.950,20.210,0.260,nuc_v3_total_cpu.txt
nuc,v3,Version 3,325.0,54.940,33.500,21.180,0.260,nuc_v3_total_cpu.txt
nuc,v3,Version 3,326.0,50.520,30.760,19.630,0.130,nuc_v3_total_cpu.txt
nuc,v3,Version 3,327.0,54.490,33.720,20.640,0.130,nuc_v3_total_cpu.txt
nuc,v3,Version 3,328.0,51.440,32.070,19.240,0.130,nuc_v3_total_cpu.txt
nuc,v3,Version 3,329.0,53.160,33.160,20.000,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,330.0,50.130,30.630,19.500,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,331.0,49.740,30.520,19.090,0.130,nuc_v3_total_cpu.txt
nuc,v3,Version 3,332.0,54.610,34.640,19.970,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,333.0,55.200,33.630,21.570,0.000,nuc_v3_total_cpu.txt
nuc,v3,Version 3,334.0,55.890,33.640,22.120,0.130,nuc_v3_total_cpu.txt
nuc,v3,Version 3,335.0,51.920,31.440,20.340,0.130,nuc_v3_total_cpu.txt
nuc,v3,Version 3,336.0,53.760,30.120,23.250,0.400,nuc_v3_total_cpu.txt
nuc,v3,Version 3,337.0,51.830,31.980,19.720,0.130,nuc_v3_total_cpu.txt
nuc,v3,Version 3,338.0,56.070,35.790,20.030,0.260,nuc_v3_total_cpu.txt
nuc,v3,Version 3,339.0,55.820,32.940,22.750,0.130,nuc_v3_total_cpu.txt
nuc,v3,Version 3,340.0,54.160,32.470,21.300,0.390,nuc_v3_total_cpu.txt
