platform,run_key,run_label,elapsed_sec,cpu_active_percent,cpu_user_percent,cpu_system_percent,cpu_iowait_percent,source_file
pi5,mapping,Point-LIO Mapping + Camera,302.0,41.780,30.290,11.490,0.000,pi5_mapping_total_cpu.txt
pi5,mapping,Point-LIO Mapping + Camera,303.0,33.590,24.290,9.300,0.000,pi5_mapping_total_cpu.txt
pi5,mapping,Point-LIO Mapping + Camera,304.0,13.140,5.150,7.990,0.000,pi5_mapping_total_cpu.txt
pi5,mapping,Point-LIO Mapping + Camera,305.0,26.750,17.920,8.830,0.000,pi5_mapping_total_cpu.txt
pi5,mapping,Point-LIO Mapping + Camera,306.0,35.660,27.390,8.270,0.000,pi5_mapping_total_cpu.txt
pi5,mapping,Point-LIO Mapping + Camera,307.0,22.310,14.870,7.440,0.000,pi5_mapping_total_cpu.txt
pi5,mapping,Point-LIO Mapping + Camera,308.0,16.450,11.050,5.400,0.000,pi5_mapping_total_cpu.txt
pi5,mapping,Point-LIO Mapping + Camera,309.0,30.460,20.560,9.900,0.000,pi5_mapping_total_cpu.txt
pi5,mapping,Point-LIO Mapping + Camera,310.0,44.530,34.860,9.670,0.000,pi5_mapping_total_cpu.txt
pi5,mapping,Point-LIO Mapping + Camera,311.0,13.320,7.790,5.530,0.000,pi5_mapping_total_cpu.txt
pi5,mapping,Point-LIO Mapping + Camera,312.0,21.200,14.710,6.480,0.000,pi5_mapping_total_cpu.txt
pi5,mapping,Point-LIO Mapping + Camera,313.0,44.360,32.830,11.530,0.000,pi5_mapping_total_cpu.txt
pi5,mapping,Point-LIO Mapping + Camera,314.0,24.430,17.880,6.550,0.000,pi5_mapping_total_cpu.txt
pi5,mapping,Point-LIO Mapping + Camera,315.0,23.620,16.330,7.290,0.000,pi5_mapping_total_cpu.txt
pi5,mapping,Point-LIO Mapping + Camera,316.0,23.850,15.380,8.460,0.000,pi5_mapping_total_cpu.txt
pi5,mapping,Point-LIO Mapping + Camera,317.0,42.320,31.490,10.830,0.000,pi5_mapping_total_cpu.txt
pi5,mapping,Point-LIO Mapping + Camera,318.0,20.490,9.760,10.730,0.000,pi5_mapping_total_cpu.txt
pi5,mapping,Point-LIO Mapping + Camera,319.0,15.740,3.810,5.840,6.090,pi5_mapping_total_cpu.txt
pi5,mapping,Point-LIO Mapping + Camera,320.0,44.050,34.430,9.620,0.000,pi5_mapping_total_cpu.txt
pi5,mapping,Point-LIO Mapping + Camera,321.0,19.180,14.070,4.600,0.510,pi5_mapping_total_cpu.txt
