platform,run_key,run_label,elapsed_sec,cpu_active_percent,cpu_user_percent,cpu_system_percent,cpu_iowait_percent,source_file
nuc,mapping,Point-LIO Mapping + Camera,294.0,22.420,19.070,3.220,0.130,nuc_mapping_total_cpu.txt
nuc,mapping,Point-LIO Mapping + Camera,295.0,22.560,18.070,4.360,0.130,nuc_mapping_total_cpu.txt
nuc,mapping,Point-LIO Mapping + Camera,296.0,22.460,19.290,3.170,0.000,nuc_mapping_total_cpu.txt
nuc,mapping,Point-LIO Mapping + Camera,297.0,23.400,19.820,3.320,0.260,nuc_mapping_total_cpu.txt
nuc,mapping,Point-LIO Mapping + Camera,298.0,21.680,17.420,4.000,0.260,nuc_mapping_total_cpu.txt
nuc,mapping,Point-LIO Mapping + Camera,299.0,24.840,20.630,3.950,0.250,nuc_mapping_total_cpu.txt
nuc,mapping,Point-LIO Mapping + Camera,300.0,23.270,20.000,3.140,0.130,nuc_mapping_total_cpu.txt
nuc,mapping,Point-LIO Mapping + Camera,301.0,23.480,18.970,4.390,0.130,nuc_mapping_total_cpu.txt
nuc,mapping,Point-LIO Mapping + Camera,302.0,20.910,17.660,2.990,0.260,nuc_mapping_total_cpu.txt
nuc,mapping,Point-LIO Mapping + Camera,303.0,22.860,19.220,3.640,0.000,nuc_mapping_total_cpu.txt
nuc,mapping,Point-LIO Mapping + Camera,304.0,21.540,17.950,3.210,0.380,nuc_mapping_total_cpu.txt
nuc,mapping,Point-LIO Mapping + Camera,305.0,23.390,19.120,4.130,0.130,nuc_mapping_total_cpu.txt
nuc,mapping,Point-LIO Mapping + Camera,306.0,23.800,20.500,3.290,0.000,nuc_mapping_total_cpu.txt
nuc,mapping,Point-LIO Mapping + Camera,307.0,24.370,20.560,3.550,0.250,nuc_mapping_total_cpu.txt
nuc,mapping,Point-LIO Mapping + Camera,308.0,21.900,17.670,4.100,0.130,nuc_mapping_total_cpu.txt
nuc,mapping,Point-LIO Mapping + Camera,309.0,25.590,22.360,3.110,0.120,nuc_mapping_total_cpu.txt
nuc,mapping,Point-LIO Mapping + Camera,310.0,23.660,19.920,3.490,0.250,nuc_mapping_total_cpu.txt
nuc,mapping,Point-LIO Mapping + Camera,311.0,23.500,19.280,4.090,0.130,nuc_mapping_total_cpu.txt
nuc,mapping,Point-LIO Mapping + Camera,312.0,24.200,21.020,3.180,0.000,nuc_mapping_total_cpu.txt
nuc,mapping,Point-LIO Mapping + Camera,313.0,24.650,20.610,3.920,0.130,nuc_mapping_total_cpu.txt
nuc,mapping,Point-LIO Mapping + Camera,314.0,26.600,22.450,3.890,0.250,nuc_mapping_total_cpu.txt
nuc,mapping,Point-LIO Mapping + Camera,315.0,21.570,17.910,3.530,0.130,nuc_mapping_total_cpu.txt
nuc,mapping,Point-LIO Mapping + Camera,316.0,25.990,21.630,4.100,0.260,nuc_mapping_total_cpu.txt
nuc,mapping,Point-LIO Mapping + Camera,317.0,22.880,19.540,3.210,0.130,nuc_mapping_total_cpu.txt
nuc,mapping,Point-LIO Mapping + Camera,318.0,24.150,20.500,3.520,0.130,nuc_mapping_total_cpu.txt
nuc,mapping,Point-LIO Mapping + Camera,319.0,23.210,19.610,3.590,0.000,nuc_mapping_total_cpu.txt
nuc,mapping,Point-LIO Mapping + Camera,320.0,27.320,23.250,3.680,0.380,nuc_mapping_total_cpu.txt
nuc,mapping,Point-LIO Mapping + Camera,321.0,20.600,18.000,2.590,0.000,nuc_mapping_total_cpu.txt
nuc,mapping,Point-LIO Mapping + Camera,322.0,24.340,21.190,3.030,0.130,nuc_mapping_total_cpu.txt
nuc,mapping,Point-LIO Mapping + Camera,323.0,20.050,17.570,2.360,0.130,nuc_mapping_total_cpu.txt
nuc,mapping,Point-LIO Mapping + Camera,324.0,21.590,18.200,3.250,0.130,nuc_mapping_total_cpu.txt
nuc,mapping,Point-LIO Mapping + Camera,325.0,25.870,22.510,3.110,0.250,nuc_mapping_total_cpu.txt
nuc,mapping,Point-LIO Mapping + Camera,326.0,26.830,24.140,2.570,0.130,nuc_mapping_total_cpu.txt
nuc,mapping,Point-LIO Mapping + Camera,327.0,23.250,20.510,2.600,0.130,nuc_mapping_total_cpu.txt
nuc,mapping,Point-LIO Mapping + Camera,328.0,25.350,21.880,3.220,0.260,nuc_mapping_total_cpu.txt
nuc,mapping,Point-LIO Mapping + Camera,329.0,27.220,23.800,3.160,0.250,nuc_mapping_total_cpu.txt
nuc,mapping,Point-LIO Mapping + Camera,330.0,25.390,21.780,3.350,0.260,nuc_mapping_total_cpu.txt
nuc,mapping,Point-LIO Mapping + Camera,331.0,25.780,22.260,3.390,0.130,nuc_mapping_total_cpu.txt
nuc,mapping,Point-LIO Mapping + Camera,332.0,23.230,20.210,2.890,0.130,nuc_mapping_total_cpu.txt
nuc,mapping,Point-LIO Mapping + Camera,333.0,28.040,24.460,3.590,0.000,nuc_mapping_total_cpu.txt
nuc,mapping,Point-LIO Mapping + Camera,334.0,25.290,21.790,3.110,0.390,nuc_mapping_total_cpu.txt
nuc,mapping,Point-LIO Mapping + Camera,335.0,27.550,24.150,3.400,0.000,nuc_mapping_total_cpu.txt
nuc,mapping,Point-LIO Mapping + Camera,336.0,24.700,20.610,3.570,0.530,nuc_mapping_total_cpu.txt
nuc,mapping,Point-LIO Mapping + Camera,337.0,29.310,24.810,4.370,0.130,nuc_mapping_total_cpu.txt
nuc,mapping,Point-LIO Mapping + Camera,338.0,24.610,21.470,3.140,0.000,nuc_mapping_total_cpu.txt
nuc,mapping,Point-LIO Mapping + Camera,339.0,28.530,24.650,3.630,0.260,nuc_mapping_total_cpu.txt
nuc,mapping,Point-LIO Mapping + Camera,340.0,25.520,22.390,2.990,0.130,nuc_mapping_total_cpu.txt
nuc,mapping,Point-LIO Mapping + Camera,341.0,27.420,23.760,3.660,0.000,nuc_mapping_total_cpu.txt
nuc,mapping,Point-LIO Mapping + Camera,342.0,25.610,22.040,3.310,0.250,nuc_mapping_total_cpu.txt
nuc,mapping,Point-LIO Mapping + Camera,343.0,24.000,20.520,3.350,0.130,nuc_mapping_total_cpu.txt
nuc,mapping,Point-LIO Mapping + Camera,344.0,25.360,21.840,3.250,0.260,nuc_mapping_total_cpu.txt
nuc,mapping,Point-LIO Mapping + Camera,345.0,25.130,22.440,2.560,0.130,nuc_mapping_total_cpu.txt
nuc,mapping,Point-LIO Mapping + Camera,346.0,25.160,22.050,2.850,0.260,nuc_mapping_total_cpu.txt
nuc,mapping,Point-LIO Mapping + Camera,347.0,23.930,20.670,2.990,0.260,nuc_mapping_total_cpu.txt
nuc,mapping,Point-LIO Mapping + Camera,348.0,28.090,24.480,3.610,0.000,nuc_mapping_total_cpu.txt
nuc,mapping,Point-LIO Mapping + Camera,349.0,25.160,21.940,3.100,0.130,nuc_mapping_total_cpu.txt
nuc,mapping,Point-LIO Mapping + Camera,350.0,25.590,22.430,3.170,0.000,nuc_mapping_total_cpu.txt
nuc,mapping,Point-LIO Mapping + Camera,351.0,24.580,21.370,2.960,0.260,nuc_mapping_total_cpu.txt
nuc,mapping,Point-LIO Mapping + Camera,352.0,28.570,25.570,2.880,0.130,nuc_mapping_total_cpu.txt
nuc,mapping,Point-LIO Mapping + Camera,353.0,25.320,21.990,3.200,0.130,nuc_mapping_total_cpu.txt
nuc,mapping,Point-LIO Mapping + Camera,354.0,26.750,23.590,3.030,0.130,nuc_mapping_total_cpu.txt
nuc,mapping,Point-LIO Mapping + Camera,355.0,24.810,21.450,3.230,0.130,nuc_mapping_total_cpu.txt
nuc,mapping,Point-LIO Mapping + Camera,356.0,25.680,22.330,3.100,0.260,nuc_mapping_total_cpu.txt
nuc,mapping,Point-LIO Mapping + Camera,357.0,26.020,23.090,2.810,0.130,nuc_mapping_total_cpu.txt
nuc,mapping,Point-LIO Mapping + Camera,358.0,25.660,22.110,3.420,0.130,nuc_mapping_total_cpu.txt
nuc,mapping,Point-LIO Mapping + Camera,359.0,30.140,25.670,4.340,0.130,nuc_mapping_total_cpu.txt
