platform,run_key,run_label,elapsed_sec,cpu_active_percent,cpu_user_percent,cpu_system_percent,cpu_iowait_percent,source_file
pi5,v3,Version 3,127.0,32.140,23.210,8.930,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,128.0,24.300,14.320,6.650,3.320,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,129.0,8.650,3.560,5.090,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,130.0,23.040,14.940,8.100,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,131.0,38.480,29.870,8.610,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,132.0,8.540,3.270,5.280,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,133.0,21.410,13.600,6.800,1.010,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,134.0,35.250,25.000,10.250,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,135.0,13.160,8.350,4.810,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,136.0,17.880,11.340,6.550,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,137.0,22.980,14.650,8.330,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,138.0,33.330,24.870,8.460,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,139.0,8.560,3.020,5.540,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,140.0,8.810,3.890,4.920,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,141.0,44.390,34.180,10.200,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,142.0,12.920,7.750,5.170,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,143.0,21.080,10.280,5.660,5.140,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,144.0,23.200,15.460,7.730,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,145.0,24.300,16.620,7.670,0.000,pi5_v3_ total_cpu.txt
pi5,v3,Version 3,146.0,15.720,10.310,5.410,0.000,pi5_v3_ total_cpu.txt
