platform,run_key,run_label,elapsed_sec,cpu_active_percent,cpu_user_percent,cpu_system_percent,cpu_iowait_percent,source_file
pi5,v1,Version 1,289.0,16.410,9.340,7.070,0.000,pi5_v1_total_cpu.txt
pi5,v1,Version 1,290.0,33.590,26.260,7.320,0.000,pi5_v1_total_cpu.txt
pi5,v1,Version 1,291.0,13.490,8.910,4.580,0.000,pi5_v1_total_cpu.txt
pi5,v1,Version 1,292.0,6.620,2.540,4.070,0.000,pi5_v1_total_cpu.txt
pi5,v1,Version 1,293.0,38.170,27.740,10.430,0.000,pi5_v1_total_cpu.txt
pi5,v1,Version 1,294.0,18.130,13.730,4.400,0.000,pi5_v1_total_cpu.txt
pi5,v1,Version 1,295.0,9.180,4.340,4.590,0.260,pi5_v1_total_cpu.txt
pi5,v1,Version 1,296.0,21.390,14.180,7.220,0.000,pi5_v1_total_cpu.txt
pi5,v1,Version 1,297.0,28.720,23.080,5.640,0.000,pi5_v1_total_cpu.txt
pi5,v1,Version 1,298.0,24.290,10.080,5.430,8.790,pi5_v1_total_cpu.txt
pi5,v1,Version 1,299.0,9.410,4.330,5.090,0.000,pi5_v1_total_cpu.txt
pi5,v1,Version 1,300.0,33.330,25.060,8.270,0.000,pi5_v1_total_cpu.txt
pi5,v1,Version 1,301.0,20.610,14.760,5.850,0.000,pi5_v1_total_cpu.txt
pi5,v1,Version 1,302.0,6.350,2.540,3.810,0.000,pi5_v1_total_cpu.txt
pi5,v1,Version 1,303.0,35.160,23.940,9.480,1.750,pi5_v1_total_cpu.txt
pi5,v1,Version 1,304.0,27.710,20.910,6.800,0.000,pi5_v1_total_cpu.txt
pi5,v1,Version 1,305.0,11.310,6.030,5.280,0.000,pi5_v1_total_cpu.txt
pi5,v1,Version 1,306.0,18.250,11.750,6.500,0.000,pi5_v1_total_cpu.txt
pi5,v1,Version 1,307.0,33.080,23.560,9.520,0.000,pi5_v1_total_cpu.txt
pi5,v1,Version 1,308.0,20.450,15.150,5.300,0.000,pi5_v1_total_cpu.txt
pi5,v1,Version 1,309.0,7.360,3.050,4.310,0.000,pi5_v1_total_cpu.txt
pi5,v1,Version 1,310.0,31.120,22.450,8.670,0.000,pi5_v1_total_cpu.txt
pi5,v1,Version 1,311.0,26.530,20.410,6.120,0.000,pi5_v1_total_cpu.txt
pi5,v1,Version 1,312.0,6.410,2.310,4.100,0.000,pi5_v1_total_cpu.txt
pi5,v1,Version 1,313.0,26.410,17.180,8.460,0.770,pi5_v1_total_cpu.txt
pi5,v1,Version 1,314.0,29.120,22.420,6.700,0.000,pi5_v1_total_cpu.txt
pi5,v1,Version 1,315.0,8.670,4.340,4.340,0.000,pi5_v1_total_cpu.txt
pi5,v1,Version 1,316.0,13.330,8.720,4.620,0.000,pi5_v1_total_cpu.txt
pi5,v1,Version 1,317.0,27.510,19.280,8.230,0.000,pi5_v1_total_cpu.txt
pi5,v1,Version 1,318.0,26.870,20.930,5.940,0.000,pi5_v1_total_cpu.txt
pi5,v1,Version 1,319.0,5.640,2.050,3.590,0.000,pi5_v1_total_cpu.txt
pi5,v1,Version 1,320.0,18.020,11.420,6.600,0.000,pi5_v1_total_cpu.txt
pi5,v1,Version 1,321.0,41.160,31.570,9.600,0.000,pi5_v1_total_cpu.txt
pi5,v1,Version 1,322.0,6.350,2.540,3.810,0.000,pi5_v1_total_cpu.txt
